,carrier,location,date_time,clean_text,fact,emoji,month,hour,sense_dummy,text_len,len_emoji,day,day_of_month,part_of_day,seconds,sin_time,cos_time
180,verizon,,2021-03-30 23:13:27,nah seems terrible far verizon might blame tho idk,0,[],3,23,-1,50,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
181,verizon,Lebanon,2021-03-30 23:13:27,yahoo become full member verizon medium group,0,[],3,23,1,45,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
182,verizon,,2021-03-30 23:13:13,hear jazz still lost home,1,['🤯'],3,23,0,25,1,1,30,evening,13,0.0009453865373394367,0.9999995531220477
183,verizon,also a dame & luka stan ♡,2021-03-30 23:12:53,you rocking jersey season you member grab tht jersey today,1,[],3,23,0,58,0,1,30,evening,53,0.003854259222051758,0.9999925723153393
184,verizon,"Rhode Island, USA",2021-03-30 23:11:47,dad phone verizon said joke lady start dying mom looking said found funny laugh,0,[],3,23,1,79,0,1,30,evening,47,0.0034179297969388783,0.9999941588608922
185,verizon,"San Francisco, California",2021-03-30 23:11:28,member get ball you need reward discount surprise app warrior jersey dropp,1,[],3,23,0,74,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
186,verizon,"Uptown, Chicago",2021-03-30 23:10:55,you rocking jersey season you member grab tht jersey today,1,[],3,23,0,58,0,1,30,evening,55,0.003999702204792417,0.9999920011591458
187,ATT,United States,2021-03-30 23:10:21,let know think your voice matter,1,[],3,23,0,32,0,1,30,evening,21,0.0015271625018799095,0.9999988338866665
188,TMobile,"Arizona, USA",2021-03-30 23:10:07,you need work together support classroom,1,[],3,23,0,40,0,1,30,evening,7,0.0005090543431792651,0.9999998704318295
189,verizon,Stolen Chinook Land,2021-03-30 23:09:42,anyone spare verizon phone hanging around,1,['🐘'],3,23,0,41,1,1,30,evening,42,0.0030543214420707073,0.9999953355493857
190,verizon,"Portland, OR",2021-03-30 23:09:17,anyone spare verizon phone hanging around,1,['🐘'],3,23,0,41,1,1,30,evening,17,0.0012362745719139464,0.9999992358122994
191,TMobileHelp,Columbia SC,2021-03-30 23:09:14,called mobile since switched sim card sprint service terrible,0,['🗑'],3,23,-1,61,1,1,30,evening,14,0.0010181085544440501,0.9999994817273514
193,verizon,UK,2021-03-30 23:07:52,verizon why ignore warren buffett second biggest purchase ever,1,[],3,23,0,62,0,1,30,evening,52,0.0037815376999142786,0.9999928499607506
194,TMobileHelp,,2021-03-30 23:07:36,tried needed research seeing told,1,[],3,23,0,33,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
196,verizon,,2021-03-30 23:05:01,yahoo news owned verizon hit job conservative surprise surprise surprise po,1,[],3,23,0,75,0,1,30,evening,1,7.272205210233201e-05,0.9999999973557515
197,verizon,"Basking Ridge, NJ",2021-03-30 23:04:43,looking forward sharing next week super smart folk call,1,[],3,23,1,55,0,1,30,evening,43,0.003127043146888234,0.9999951107886266
198,verizon,Minneapolis ,2021-03-30 23:04:34,hey guy please auto correct supposed say form,1,['😳'],3,23,0,45,1,1,30,evening,34,0.002472547254336248,0.9999969432503657
200,VZWSupport,"Stockholm, Sweden",2021-03-30 23:52:42,fuck two week and still dont have cell service corporate call,1,[],3,23,-1,61,0,1,30,evening,42,0.0030543214420707073,0.9999953355493857
201,VZWSupport,,2021-03-30 23:50:01,help please follow send direct message may best assist cxg,1,[],3,23,1,58,0,1,30,evening,1,7.272205210233201e-05,0.9999999973557515
202,VZWSupport,,2021-03-30 23:46:47,thank sharing information would like help look might going,1,[],3,23,0,58,0,1,30,evening,47,0.0034179297969388783,0.9999941588608922
203,VZWSupport,"Michigan, USA",2021-03-30 23:42:58,sent,1,[],3,23,0,4,0,1,30,evening,58,0.004217866519298844,0.99999110476145
204,VZWSupport,,2021-03-30 23:38:18,last way want feel how help please follow send assistance jes,1,[],3,23,0,61,0,1,30,evening,18,0.0013089965651739634,0.9999991432636292
205,VZWSupport,,2021-03-30 23:28:05,know irritating slow internet connection james please follow get correct,0,[],3,23,-1,72,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
206,VZWSupport,,2021-03-30 23:27:24,appreciate feedback regarding always help need assistance,1,[],3,23,0,57,0,1,30,evening,24,0.0017453283658983088,0.9999984769132877
207,VZWSupport,Code: ItzJames #ad,2021-03-30 23:26:16,really slow atm,1,[],3,23,-1,15,0,1,30,evening,16,0.001163552572115895,0.9999993230724769
208,VZWSupport,,2021-03-30 23:25:59,what issue internet cxm,1,[],3,23,0,23,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
209,VZWSupport,,2021-03-30 23:24:47,thank get started seems issue data internet cxm,1,[],3,23,0,47,0,1,30,evening,47,0.0034179297969388783,0.9999941588608922
210,VZWSupport,,2021-03-30 23:23:52,hey hope evening going well would concerned paid bill,1,[],3,23,0,53,0,1,30,evening,52,0.0037815376999142786,0.9999928499607506
211,VZWSupport,a lil lasagna ,2021-03-30 23:21:50,spouse appreciate reaching however general complaint regarding lim,1,[],3,23,-1,66,0,1,30,evening,50,0.0036360945960279547,0.9999933893861943
212,VZWSupport,Code: ItzJames #ad,2021-03-30 23:20:56,wireless,1,[],3,23,0,8,0,1,30,evening,56,0.004072423664626422,0.9999917076483663
213,VZWSupport,,2021-03-30 23:20:33,thank please meet assistance mcb,1,[],3,23,0,32,0,1,30,evening,33,0.0023998254179889928,0.9999971204148356
214,VZWSupport,,2021-03-30 23:20:24,hello certainly understand importance reliable service ensure get corre,0,[],3,23,1,71,0,1,30,evening,24,0.0017453283658983088,0.9999984769132877
215,ATT,,2021-03-30 23:15:00,thank bringing attention certainly passed along feedback expect,0,[],3,23,1,63,0,1,30,evening,0,0.0,1.0
216,VZWSupport,,2021-03-30 23:14:19,better longer wait explaining supervisor dawn account got changed,1,[],3,23,1,65,0,1,30,evening,19,0.0013817185515113562,0.9999990454264666
217,VZWSupport,,2021-03-30 23:04:07,want waiting longer appreciate patience please follow axr,1,[],3,23,0,57,0,1,30,evening,7,0.0005090543431792651,0.9999998704318295
218,VZWSupport,,2021-03-30 23:00:12,change mind would like assistance reviewing account,1,[],3,23,0,51,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
219,VZWSupport,,2021-03-30 22:58:34,unfortunately true your plan inclusive need quite unfortunate,0,[],3,22,-1,61,0,1,30,evening,34,0.002472547254336248,0.9999969432503657
220,VZWSupport,,2021-03-30 22:58:09,having reliable connection important what zip code experiencing issue mcb,0,[],3,22,1,73,0,1,30,evening,9,0.0006544984227701476,0.9999997858158843
221,VZWSupport,,2021-03-30 22:53:27,still hold see next person sends although hold minute,1,[],3,22,0,53,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
222,TMobile,,2021-03-30 22:51:12,shoulda went tmobile,1,[],3,22,0,20,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
223,VZWSupport,Dallas Mufuckin Texas,2021-03-30 22:44:26,,1,[],3,22,0,0,0,1,30,evening,26,0.0018907722297340735,0.99999821248859
224,VZWSupport,,2021-03-30 22:42:51,make sure package delivered expected please follow assistance bkh,0,[],3,22,1,65,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
225,VZWSupport,,2021-03-30 22:40:55,would love team please follow direct message provide,1,[],3,22,1,52,0,1,30,evening,55,0.003999702204792417,0.9999920011591458
226,VZWSupport,,2021-03-30 22:40:43,would happy join verizon wireless family feel free follow direct message detail jjc,0,[],3,22,1,83,0,1,30,evening,43,0.003127043146888234,0.9999951107886266
227,VZWSupport,Dallas Mufuckin Texas,2021-03-30 22:39:58,sent order number,1,[],3,22,0,17,0,1,30,evening,58,0.004217866519298844,0.99999110476145
228,VZWSupport,,2021-03-30 22:39:41,want issue service follow send direct message tak,1,[],3,22,1,49,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
229,VZWSupport,,2021-03-30 22:39:07,understood well change mind follow anytime have good day safe fam,0,[],3,22,1,65,0,1,30,evening,7,0.0005090543431792651,0.9999998704318295
230,VZWSupport,,2021-03-30 22:37:29,nah late apology,0,[],3,22,-1,16,0,1,30,evening,29,0.0021089379495311737,0.9999977761878899
231,VZWSupport,,2021-03-30 22:36:47,saddens learn feel help make thing right follow get started fam,0,[],3,22,1,63,0,1,30,evening,47,0.0034179297969388783,0.9999941588608922
232,ATT,"Houston, TX",2021-03-30 22:36:33,and reference verizon throttled firefight,1,[],3,22,0,41,0,1,30,evening,33,0.0023998254179889928,0.9999971204148356
233,VZWSupport,United States,2021-03-30 22:35:58,you are unavailable customer service atrocious,0,[],3,22,-1,46,0,1,30,evening,58,0.004217866519298844,0.99999110476145
234,VZWSupport,United States,2021-03-30 22:34:38,third time the phone and your system disconnected sent you response absolutely horrendous customer service,1,[],3,22,1,106,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
235,VZWSupport,,2021-03-30 22:34:24,thank contacting definitely want ensure well assisted provided,1,[],3,22,0,62,0,1,30,evening,24,0.0017453283658983088,0.9999984769132877
236,VZWSupport,"Houston, TX",2021-03-30 22:34:11,pretty funny given cut,0,[],3,22,1,22,0,1,30,evening,11,0.0007999424885157787,0.9999996800459563
237,VZWSupport,,2021-03-30 22:33:05,know important get assistance need help please follow axr,0,[],3,22,1,57,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
238,VZWSupport,"New Jersey, USA",2021-03-30 22:28:27,just sent,1,[],3,22,0,9,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
239,VZWSupport,,2021-03-30 22:26:02,always help detail needed however moment follo,1,[],3,22,0,46,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
240,ATT,,2021-03-30 22:22:35,appreciate reaching matter understand importance service,1,[],3,22,0,56,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
241,VZWSupport,,2021-03-30 22:22:30,gotcha unfortunately time access landline feature platform reg,0,[],3,22,-1,62,0,1,30,evening,30,0.0021816598343367697,0.9999976201773518
242,VZWSupport,,2021-03-30 22:20:53,karl always help still need assistance network extender,1,[],3,22,0,55,0,1,30,evening,53,0.003854259222051758,0.9999925723153393
243,VZWSupport,,2021-03-30 22:20:33,thanks getting back show reported issue area please follow,1,[],3,22,1,58,0,1,30,evening,33,0.0023998254179889928,0.9999971204148356
244,VZWSupport,"Miami, FL",2021-03-30 22:19:05,get leader know number,1,[],3,22,0,22,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
245,VZWSupport,"New Jersey, USA",2021-03-30 22:17:37,bought verizon network extender stuck connecting segw server minute help,1,[],3,22,0,72,0,1,30,evening,37,0.002690712683383306,0.9999963800260756
246,VZWSupport,,2021-03-30 22:17:18,resolve service concern please follow send get started mre,1,[],3,22,0,58,0,1,30,evening,18,0.0013089965651739634,0.9999991432636292
247,VZWSupport,,2021-03-30 22:17:12,zip code minute,1,[],3,22,0,15,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
248,VZWSupport,,2021-03-30 22:15:34,definitely want without service ever when begin,1,[],3,22,0,47,0,1,30,evening,34,0.002472547254336248,0.9999969432503657
249,VZWSupport,IA,2021-03-30 22:15:25,request get r feed news page please,1,[],3,22,0,35,0,1,30,evening,25,0.0018180503026235678,0.9999983473451829
250,VZWSupport,,2021-03-30 22:14:59,crucial service time would happy look exper,0,[],3,22,1,43,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
251,VZWSupport,,2021-03-30 22:14:51,hey would like look issue may resolve connection dif,1,[],3,22,0,52,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
252,VZWSupport,,2021-03-30 22:13:35,happy help please follow send assistance lxg,0,[],3,22,1,44,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
253,VZWSupport,,2021-03-30 22:11:58,when ready send this way find impacting service standing rxz,1,[],3,22,1,60,0,1,30,evening,58,0.004217866519298844,0.99999110476145
254,VZWSupport,,2021-03-30 22:11:02,hello always strive give best customer service reliability hear,1,[],3,22,1,63,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
255,VZWSupport,,2021-03-30 22:04:27,thank confirming this never experience want take clos,1,[],3,22,0,53,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
256,VZWSupport,,2021-03-30 22:03:00,kate sorry know would concerned service wor,0,[],3,22,-1,43,0,1,30,evening,0,0.0,1.0
257,VZWSupport,,2021-03-30 22:00:43,zip code started almost overnight couple month ago see people posting,1,[],3,22,0,69,0,1,30,evening,43,0.003127043146888234,0.9999951107886266
258,VZWSupport,,2021-03-30 22:00:36,help please follow send direct message may best assist cxg,1,[],3,22,1,58,0,1,30,evening,36,0.0026179908874179934,0.9999965730559848
259,VZWSupport,,2021-03-30 21:58:02,thank reaching today reliable service must want help what,1,[],3,21,0,57,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
260,VZWSupport,,2021-03-30 21:54:51,thank detail provided would love opportunity review account see,0,[],3,21,1,63,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
261,VZWSupport,,2021-03-30 21:51:41,sorry feel happening you get select plan want need,0,[],3,21,-1,50,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
262,VZWSupport,,2021-03-30 21:51:39,want feel like available help want resolve problem way,1,[],3,21,1,54,0,1,30,evening,39,0.0028361562322398656,0.9999959781008253
263,VZWSupport,california dreamin’,2021-03-30 21:51:02,mother driven hour away verizon store time course last week,1,[],3,21,0,59,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
264,VZWSupport,california dreamin’,2021-03-30 21:50:44,yes sim card arrived even though supposed arrive friday account,1,[],3,21,0,63,0,1,30,evening,44,0.0031997648351684022,0.9999948807393964
265,VZWSupport,"Miami, Florida, USA",2021-03-30 21:50:27,signal bay harbor island poor fyi,0,[],3,21,-1,33,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
266,VZWSupport,,2021-03-30 21:50:07,would love would stop price gauging year customer,0,[],3,21,1,49,0,1,30,evening,7,0.0005090543431792651,0.9999998704318295
267,VZWSupport,,2021-03-30 21:49:54,apologize issue service two week long without ser,1,[],3,21,-1,49,0,1,30,evening,54,0.0039269807238059996,0.9999922893814706
268,TMobileHelp,"Stockholm, Sweden",2021-03-30 21:49:31,working tornado victim newnan local internet provider still,1,[],3,21,-1,59,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
269,VZWSupport,"Maryland, USA",2021-03-30 21:49:10,landline phone,1,[],3,21,0,14,0,1,30,evening,10,0.0007272204575659147,0.9999997355751681
270,VZWSupport,,2021-03-30 21:48:39,this certainly experience want customer happy help,0,[],3,21,1,50,0,1,30,evening,39,0.0028361562322398656,0.9999959781008253
271,VZWSupport,"Stockholm, Sweden",2021-03-30 21:46:00,math add lol upgrade month except really billing,1,[],3,21,1,48,0,1,30,evening,0,0.0,1.0
272,VZWSupport,,2021-03-30 21:43:23,hello never want order delayed want make sure issue,0,[],3,21,1,51,0,1,30,evening,23,0.0016726064199428861,0.9999986011929036
273,VZWSupport,california dreamin’,2021-03-30 21:41:03,fuck two week and still dont have cell service corporate call,1,[],3,21,-1,61,0,1,30,evening,3,0.00021816615476863465,0.9999999762017642
274,VZWSupport,,2021-03-30 21:28:41,checked alert system active service alert area provided fin,0,[],3,21,-1,59,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
275,VZWSupport,"Stockholm, Sweden",2021-03-30 21:08:08,before sign make sure know upgrade phone,0,[],3,21,1,40,0,1,30,evening,8,0.0005817763845130675,0.999999830768105
276,VZWSupport,,2021-03-30 21:03:06,glad help right concern would need detail going,0,[],3,21,1,47,0,1,30,evening,6,0.0004363322991533301,0.9999999048070578
277,VZWSupport,"Miami, FL",2021-03-30 21:01:07,the swedish financial flirt,1,[],3,21,0,27,0,1,30,evening,7,0.0005090543431792651,0.9999998704318295
278,VZWSupport,"Miami, FL",2021-03-30 21:00:16,get han,1,[],3,21,0,7,0,1,30,evening,16,0.001163552572115895,0.9999993230724769
279,VZWSupport,The mythical land of Oklahoma,2021-03-30 20:59:06,great know please fix hub near henryetta oklahoma then emergency tracfone,0,['🙃'],3,20,1,73,1,1,30,evening,6,0.0004363322991533301,0.9999999048070578
280,VZWSupport,,2021-03-30 20:56:57,value time want make sure data need big deal what issue,1,[],3,20,1,55,0,1,30,evening,57,0.004145145102923426,0.999991408849134
281,VZWSupport,,2021-03-30 20:52:40,still want offer help change mind please follow,1,[],3,20,0,47,0,1,30,evening,40,0.0029088779843619342,0.9999957692054863
282,VZWSupport,The mythical land of Oklahoma,2021-03-30 20:50:33,been done solution thanks anyway,1,[],3,20,1,32,0,1,30,evening,33,0.0023998254179889928,0.9999971204148356
283,VZWSupport,,2021-03-30 20:50:06,want make sure question answered help kindly follow assistance,0,[],3,20,1,62,0,1,30,evening,6,0.0004363322991533301,0.9999999048070578
284,VZWSupport,,2021-03-30 20:43:48,hey kelly sorry hear speed concern would happy start troubleshooting,0,[],3,20,1,68,0,1,30,evening,48,0.003490651415223732,0.9999939076577904
285,VZWSupport,,2021-03-30 20:42:41,hey thank contacting via social medium open arm assist,1,[],3,20,1,54,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
286,TMobileHelp,"Atlanta, GA",2021-03-30 20:41:31,working tornado victim newnan local internet provider,1,[],3,20,-1,53,0,1,30,evening,31,0.0022543817076046643,0.9999974588783296
287,VZWSupport,michigan,2021-03-30 20:40:41,math add lol upgrade month except really billing,1,[],3,20,1,48,0,1,30,evening,41,0.002981599721100411,0.9999955550216727
288,VZWSupport,,2021-03-30 20:39:12,thank reaching knowing full detail upgrading device must please feel,0,[],3,20,1,68,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
289,VZWSupport,,2021-03-30 20:33:50,see happy look please follow assist dxr,0,[],3,20,1,39,0,1,30,evening,50,0.0036360945960279547,0.9999933893861943
290,VZWSupport,,2021-03-30 20:32:57,case point,1,[],3,20,0,10,0,1,30,evening,57,0.004145145102923426,0.999991408849134
291,VZWSupport,,2021-03-30 20:31:18,that odd because yesterday never received reply,1,[],3,20,-1,47,0,1,30,evening,18,0.0013089965651739634,0.9999991432636292
292,VZWSupport,,2021-03-30 20:28:46,this never experience want setting new device sorry thi,0,[],3,20,-1,55,0,1,30,evening,46,0.003345208160578313,0.9999944047755279
293,VZWSupport,,2021-03-30 20:24:32,truly sorry issue transfer occurring,0,[],3,20,-1,36,0,1,30,evening,32,0.0023271035689502685,0.9999972922908238
294,TMobile,"Huntsville, AL",2021-03-30 20:23:02,office,1,[],3,20,0,6,0,1,30,evening,2,0.00014544410382007366,0.9999999894230063
295,VZWSupport,,2021-03-30 20:22:32,happy help please follow send assistance lxg,0,[],3,20,1,44,0,1,30,evening,32,0.0023271035689502685,0.9999972922908238
296,VZWSupport,,2021-03-30 20:22:04,before sign make sure know upgrade phon,0,[],3,20,1,39,0,1,30,evening,4,0.0002908882045634246,0.9999999576920253
297,VZWSupport,,2021-03-30 20:21:48,happy help please follow send assistance lxg,0,[],3,20,1,44,0,1,30,evening,48,0.003490651415223732,0.9999939076577904
298,VZWSupport,,2021-03-30 20:20:04,rofl look name,0,[],3,20,1,14,0,1,30,evening,4,0.0002908882045634246,0.9999999576920253
299,VZWSupport,illinois,2021-03-30 20:19:58,verizon,1,[],3,20,0,7,0,1,30,evening,58,0.004217866519298844,0.99999110476145
300,ATT,stinky new jersey,2021-03-30 23:59:48,edit body face post even feel uncomfy hope someone look say,1,[],3,23,0,59,0,1,30,evening,48,0.003490651415223732,0.9999939076577904
301,ATT,"Buffalo, NY",2021-03-30 23:59:16,lsu marr chase boa dominator yac ypr yard per team pas attempt full route tree,0,"['➕', '➕', '➕', '➕', '➕', '➕', '➕']",3,23,1,78,7,1,30,evening,16,0.001163552572115895,0.9999993230724769
302,ATT,"NY, USA",2021-03-30 23:58:59,all company took billion government funding roll fiber across country,1,[],3,23,0,69,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
304,ATT,,2021-03-30 23:58:37,ben affleck intense raw bruce wayne batman ever seen would pay,0,[],3,23,-1,62,0,1,30,evening,37,0.002690712683383306,0.9999963800260756
305,ATT,"Beaverton, OR",2021-03-30 23:58:34,att never shown sign intelligence clown write bill put gas mask,1,[],3,23,0,63,0,1,30,evening,34,0.002472547254336248,0.9999969432503657
307,ATT,,2021-03-30 23:57:43,att new generation,1,[],3,23,1,18,0,1,30,evening,43,0.003127043146888234,0.9999951107886266
309,ATT,United States,2021-03-30 23:57:21,lsu marr chase boa dominator yac ypr yard per team pas attempt full route tree,0,"['➕', '➕', '➕', '➕', '➕', '➕', '➕']",3,23,1,78,7,1,30,evening,21,0.0015271625018799095,0.9999988338866665
310,ATT,Houston,2021-03-30 23:57:20,multiple occasion told take identity theft problem google gmail explaine,1,[],3,23,0,72,0,1,30,evening,20,0.001454440530541535,0.9999989423008122
311,ATT,The North,2021-03-30 23:57:13,,1,[],3,23,0,0,0,1,30,evening,13,0.0009453865373394367,0.9999995531220477
312,ATT,Puebla/CDMX,2021-03-30 23:57:11,worldwide demand,1,[],3,23,0,16,0,1,30,evening,11,0.0007999424885157787,0.9999996800459563
313,ATT,The North,2021-03-30 23:56:57,,1,[],3,23,0,0,0,1,30,evening,57,0.004145145102923426,0.999991408849134
314,ATT,,2021-03-30 23:56:55,att customer fiber think,1,[],3,23,0,24,0,1,30,evening,55,0.003999702204792417,0.9999920011591458
315,ATT,The North,2021-03-30 23:56:49,,1,[],3,23,0,0,0,1,30,evening,49,0.0035633730150482867,0.999993651166224
317,ATT,,2021-03-30 23:56:39,live att nova,1,[],3,23,1,13,0,1,30,evening,39,0.0028361562322398656,0.9999959781008253
318,ATT,The North,2021-03-30 23:56:38,,1,[],3,23,0,0,0,1,30,evening,38,0.002763434465118793,0.9999961817076888
319,ATT,"Indianapolis, IN",2021-03-30 23:56:27,believe indy brings employee resource together indianapolis community make difference,1,[],3,23,0,85,0,1,30,evening,27,0.0019634941468452357,0.9999980723435097
320,ATT,The North,2021-03-30 23:56:14,,1,[],3,23,0,0,0,1,30,evening,14,0.0010181085544440501,0.9999994817273514
321,ATT,Kim Jisoo Supremacy,2021-03-30 23:56:12,chanel girl teve att,1,[],3,23,0,20,0,1,30,evening,12,0.0008726645152351496,0.9999996192282494
323,ATT,Snyder-Verse on HBO Max,2021-03-30 23:55:58,worldwide demand,1,[],3,23,0,16,0,1,30,evening,58,0.004217866519298844,0.99999110476145
325,ATT,"Freeburg, IL",2021-03-30 23:55:44,champaign central pas pat pas att good maroon left half,1,[],3,23,1,55,0,1,30,evening,44,0.0031997648351684022,0.9999948807393964
327,ATT,The North,2021-03-30 23:55:30,this movie sound amazing probably similar,0,[],3,23,1,41,0,1,30,evening,30,0.0021816598343367697,0.9999976201773518
328,ATT,"Maine, USA",2021-03-30 23:55:28,yay,1,[],3,23,0,3,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
329,ATT,Afghanistan,2021-03-30 23:55:27,kong,1,['🖤'],3,23,0,4,1,1,30,evening,27,0.0019634941468452357,0.9999980723435097
330,ATT,México,2021-03-30 23:55:24,got hbo max snyder cut keep there million,1,[],3,23,0,41,0,1,30,evening,24,0.0017453283658983088,0.9999984769132877
331,ATTHelp,,2021-03-30 23:54:59,hello experience want customer please use tool,1,[],3,23,0,46,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
332,ATT,,2021-03-30 23:54:57,thanks swaycybertoolz instagram help recover account,1,[],3,23,1,52,0,1,30,evening,57,0.004145145102923426,0.999991408849134
333,ATT,The Cupboard Under The Stairs,2021-03-30 23:54:30,the battle age coming full force see theater streaming exclusively tomorrow,0,"['{', '}']",3,23,1,75,2,1,30,evening,30,0.0021816598343367697,0.9999976201773518
334,ATT,,2021-03-30 23:54:27,that happened couple year ago they locked account been good,0,['🤞'],3,23,1,59,1,1,30,evening,27,0.0019634941468452357,0.9999980723435097
335,ATT,Maryland,2021-03-30 23:54:13,you follow,1,[],3,23,0,10,0,1,30,evening,13,0.0009453865373394367,0.9999995531220477
336,ATT,The North,2021-03-30 23:54:12,amazing movie scared shit executive give this movie now,0,"['""', '""']",3,23,1,55,2,1,30,evening,12,0.0008726645152351496,0.9999996192282494
337,ATT,The North,2021-03-30 23:53:57,,1,[],3,23,0,0,0,1,30,evening,57,0.004145145102923426,0.999991408849134
338,ATT,"Dallas, TX. 75219",2021-03-30 23:53:57,ask can,1,"['😎', '😎', '😎']",3,23,0,7,3,1,30,evening,57,0.004145145102923426,0.999991408849134
339,ATT,"Chicago, IL",2021-03-30 23:53:57,fuck,0,[],3,23,-1,4,0,1,30,evening,57,0.004145145102923426,0.999991408849134
340,ATT,konoha,2021-03-30 23:53:43,pity dead harry pity living live without love,1,"['""', '""']",3,23,1,45,2,1,30,evening,43,0.003127043146888234,0.9999951107886266
341,ATT,Houston,2021-03-30 23:53:35,don worry said taken care yesterday got email saying added insurance,1,[],3,23,0,68,0,1,30,evening,35,0.0025452690776074445,0.9999967607974151
343,ATT,"New Orleans, LA",2021-03-30 23:53:09,sign,1,[],3,23,0,4,0,1,30,evening,9,0.0006544984227701476,0.9999997858158843
344,ATT,,2021-03-30 23:52:59,wow can wait now please consider,0,['😍'],3,23,1,32,1,1,30,evening,59,0.004290587913368087,0.9999907953853163
345,ATT,"San José, Costa Rica",2021-03-30 23:52:56,please,1,[],3,23,0,6,0,1,30,evening,56,0.004072423664626422,0.9999917076483663
346,ATT,,2021-03-30 23:52:48,wow can wait now please consider,0,['😍'],3,23,1,32,1,1,30,evening,48,0.003490651415223732,0.9999939076577904
347,ATT,New Orleans,2021-03-30 23:52:13,weird linked account anything like far,0,[],3,23,-1,38,0,1,30,evening,13,0.0009453865373394367,0.9999995531220477
348,ATT,"Dallas, TX",2021-03-30 23:51:59,thank bringing attention cindy please send like take closer look,1,[],3,23,0,64,0,1,30,evening,59,0.004290587913368087,0.9999907953853163
349,ATT,"Michigan, USA",2021-03-30 23:51:37,completely disappointed internet service right think global pandemic many people,1,[],3,23,1,80,0,1,30,evening,37,0.002690712683383306,0.9999963800260756
350,ATT,,2021-03-30 23:51:28,live att nova,1,[],3,23,1,13,0,1,30,evening,28,0.002036216053572466,0.9999979269099427
351,ATT,Indonesia,2021-03-30 23:51:11,positively yours nation where att watch this brilliant edit omg screaminggg ctto watch full,0,['🖇'],3,23,1,91,1,1,30,evening,11,0.0007999424885157787,0.9999996800459563
352,ATT,"detroit, mi",2021-03-30 23:51:11,att lot one period,1,[],3,23,0,18,0,1,30,evening,11,0.0007999424885157787,0.9999996800459563
353,ATT,"Oklahoma, USA",2021-03-30 23:50:58,cancelled home phone reason anymore still,1,[],3,23,0,41,0,1,30,evening,58,0.004217866519298844,0.99999110476145
354,ATT,Houston,2021-03-30 23:50:54,last week got email someone ordered iphone account using email address called,1,[],3,23,0,77,0,1,30,evening,54,0.0039269807238059996,0.9999922893814706
356,ATT,"Houston, TX",2021-03-30 23:50:09,att service as lately phone acting,1,[],3,23,-1,34,0,1,30,evening,9,0.0006544984227701476,0.9999997858158843
357,ATT,Austin TX ,2021-03-30 23:50:05,beautiful,0,[],3,23,1,9,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
358,ATT,USA,2021-03-30 23:50:05,internet watch via hulu lot trouble,1,[],3,23,-1,35,0,1,30,evening,5,0.00036361025281985316,0.9999999338937898
359,ATT,"Alton, Illinois",2021-03-30 23:49:51,champaign central pas pat pas att good maroon left half,1,[],3,23,1,55,0,1,30,evening,51,0.003708816157778148,0.9999931223177027
360,ATT,"Dallas, TX",2021-03-30 23:49:50,love you,0,['💙'],3,23,1,8,1,1,30,evening,50,0.0036360945960279547,0.9999933893861943
361,ATT,United Kingdom,2021-03-30 23:49:47,very excited announce ambassador honored working alongside help increase visibility acce,0,"['☺', '️', '🎉']",3,23,1,88,3,1,30,evening,47,0.0034179297969388783,0.9999941588608922
362,ATT,,2021-03-30 23:49:39,got hbo max snyder cut keep there,1,[],3,23,0,33,0,1,30,evening,39,0.0028361562322398656,0.9999959781008253
